,Timestamp,ROV Number,Marker ID,X Meter,Y Meter,Energy,Alpha,Beta,Belief,d_f,Swarm Send,Swarm Recv,Collision Time,Sense Time
211,8.79,5,14.0,0.8089005235602095,0.1589958158995816,None,None,None,None,None,None,None,None,None
212,8.79,2,11.0,0.8591623036649214,0.7771966527196653,None,None,None,None,None,None,None,None,None
213,9.02,3,6.0,0.2675392670157068,0.3284518828451883,None,None,None,None,None,None,None,None,None
214,9.02,1,10.0,0.2510471204188482,0.0729602510460251,None,None,None,None,None,None,None,None,None
215,9.02,4,39.0,0.39790575916230364,0.5755753138075314,None,None,None,None,None,None,None,None,None
216,9.02,5,14.0,0.8089005235602095,0.15873430962343096,None,None,None,None,None,None,None,None,None
217,9.02,2,11.0,0.8643979057591623,0.7913179916317992,None,None,None,None,None,None,None,None,None
218,9.02,5,14.0,0.8089005235602095,0.15873430962343096,1.128,3,7,0.91,2,1,6,203,2009
219,9.25,3,6.0,0.2636125654450262,0.31302301255230125,None,None,None,None,None,None,None,None,None
220,9.25,1,10.0,0.2612565445026178,0.06459205020920503,None,None,None,None,None,None,None,None,None
221,9.25,4,39.0,0.3973821989528796,0.5753138075313807,None,None,None,None,None,None,None,None,None
222,9.25,5,14.0,0.8227748691099477,0.1574267782426778,None,None,None,None,None,None,None,None,None
223,9.25,2,11.0,0.8712041884816754,0.8080543933054394,None,None,None,None,None,None,None,None,None
224,9.46,1,10.0,0.2675392670157068,0.060669456066945605,None,None,None,None,None,None,None,None,None
225,9.46,3,6.0,0.2594240837696335,0.2994246861924686,None,None,None,None,None,None,None,None,None
226,9.46,4,39.0,0.3879581151832461,0.5794979079497908,None,None,None,None,None,None,None,None,None
227,9.46,2,11.0,0.875392670157068,0.8213912133891214,None,None,None,None,None,None,None,None,None
228,9.69,3,6.0,0.2594240837696335,0.2994246861924686,None,None,None,None,None,None,None,None,None
229,9.69,1,10.0,0.2706806282722513,0.06197698744769874,None,None,None,None,None,None,None,None,None
230,9.69,4,39.0,0.3769633507853403,0.5855125523012552,None,None,None,None,None,None,None,None,None
231,9.69,5,14.0,0.8502617801047121,0.1550732217573222,None,None,None,None,None,None,None,None,None
232,9.69,2,11.0,0.875392670157068,0.8213912133891214,None,None,None,None,None,None,None,None,None
233,9.92,3,6.0,0.2594240837696335,0.2994246861924686,None,None,None,None,None,None,None,None,None
234,9.92,1,10.0,0.27382198952879583,0.06119246861924686,None,None,None,None,None,None,None,None,None
235,9.92,4,39.0,0.3680628272251309,0.5912656903765691,None,None,None,None,None,None,None,None,None
236,9.92,5,14.0,0.8643979057591623,0.15376569037656904,None,None,None,None,None,None,None,None,None
237,9.92,2,11.0,0.875392670157068,0.8213912133891214,None,None,None,None,None,None,None,None,None
238,10.15,3,6.0,0.2594240837696335,0.2994246861924686,None,None,None,None,None,None,None,None,None
239,10.15,1,10.0,0.275130890052356,0.060669456066945605,None,None,None,None,None,None,None,None,None
240,10.15,4,39.0,0.3586387434554974,0.5978033472803347,None,None,None,None,None,None,None,None,None
241,10.15,5,14.0,0.8774869109947644,0.1524581589958159,None,None,None,None,None,None,None,None,None
242,10.15,2,11.0,0.875392670157068,0.8211297071129707,None,None,None,None,None,None,None,None,None
243,10.37,1,10.0,0.27827225130890054,0.06380753138075314,None,None,None,None,None,None,None,None,None
244,10.37,3,6.0,0.2594240837696335,0.2994246861924686,None,None,None,None,None,None,None,None,None
245,10.37,4,39.0,0.35287958115183243,0.5996338912133892,None,None,None,None,None,None,None,None,None
246,10.37,5,14.0,0.8913612565445026,0.151673640167364,None,None,None,None,None,None,None,None,None
247,10.37,2,11.0,0.8756544502617801,0.8213912133891214,None,None,None,None,None,None,None,None,None
248,10.37,2,11.0,0.8756544502617801,0.8213912133891214,0.602,3,7,0.91,2,2,5,191,3014
249,10.6,3,6.0,0.2568062827225131,0.2918410041841004,None,None,None,None,None,None,None,None,None
250,10.6,1,10.0,0.27827225130890054,0.06354602510460251,None,None,None,None,None,None,None,None,None
251,10.6,4,39.0,0.3505235602094241,0.6014644351464435,None,None,None,None,None,None,None,None,None
252,10.6,5,14.0,0.9049738219895288,0.1506276150627615,None,None,None,None,None,None,None,None,None
253,10.6,3,6.0,0.2568062827225131,0.2918410041841004,1.29,2,8,0.98,2,2,5,210,3011
254,10.82,3,6.0,0.2520942408376963,0.276673640167364,None,None,None,None,None,None,None,None,None
255,10.82,1,10.0,0.27827225130890054,0.06380753138075314,None,None,None,None,None,None,None,None,None
256,10.82,4,39.0,0.35026178010471204,0.6012029288702929,None,None,None,None,None,None,None,None,None
257,10.82,5,14.0,0.9183246073298429,0.14958158995815898,None,None,None,None,None,None,None,None,None
258,10.82,2,11.0,0.8845549738219896,0.8454497907949791,None,None,None,None,None,None,None,None,None
259,11.04,3,6.0,0.24633507853403142,0.26202928870292885,None,None,None,None,None,None,None,None,None
260,11.04,1,10.0,0.2780104712041885,0.06406903765690376,None,None,None,None,None,None,None,None,None
261,11.04,4,39.0,0.3505235602094241,0.6009414225941423,None,None,None,None,None,None,None,None,None
